Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"18","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"14","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"28","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"21","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"15","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,September,"30","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1428_East_53RD_Street_@1428_E_53RD_ST@.html,1428_East_53RD_Street_,1428_E_53RD_ST,1428 East 53RD Street ,1428 E 53RD ST,"Chicago, IL","1428 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"23","1986",,"-87.5907479","41.7997508","1428 e 53rd st, chicago, il 60615, usa"
1428_East_53RD_Street_@1428_E_53RD_ST@.html,1428_East_53RD_Street_,1428_E_53RD_ST,1428 East 53RD Street ,1428 E 53RD ST,"Chicago, IL","1428 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"13","1970",,"-87.5907479","41.7997508","1428 e 53rd st, chicago, il 60615, usa"
1428_East_53RD_Street_@1428_E_53RD_ST@.html,1428_East_53RD_Street_,1428_E_53RD_ST,1428 East 53RD Street ,1428 E 53RD ST,"Chicago, IL","1428 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"13","1986",,"-87.5907479","41.7997508","1428 e 53rd st, chicago, il 60615, usa"
1428_East_53RD_Street_@1428_E_53RD_ST@.html,1428_East_53RD_Street_,1428_E_53RD_ST,1428 East 53RD Street ,1428 E 53RD ST,"Chicago, IL","1428 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"2","1986",,"-87.5907479","41.7997508","1428 e 53rd st, chicago, il 60615, usa"
1428_East_53RD_Street_@1428_E_53RD_ST@.html,1428_East_53RD_Street_,1428_E_53RD_ST,1428 East 53RD Street ,1428 E 53RD ST,"Chicago, IL","1428 E 53RD ST, Chicago, IL","1", Daily Maroon,September,"24","1982",,"-87.5907479","41.7997508","1428 e 53rd st, chicago, il 60615, usa"
817_East_55TH_Street_@817_E_55TH_ST@.html,817_East_55TH_Street_,817_E_55TH_ST,817 East 55TH Street ,817 E 55TH ST,"Chicago, IL","817 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"11","1949",,"-87.6055152","41.794924","817 e 55th st, chicago, il 60615, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"8","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"27","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"6","1924",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"10","1924",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"21","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"4","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"29","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"20","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"6","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"14","1925",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"4","1924",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1106_East_63RD_Street_@1106_E_63RD_ST@.html,1106_East_63RD_Street_,1106_E_63RD_ST,1106 East 63RD Street ,1106 E 63RD ST,"Chicago, IL","1106 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"9","1924",,"-87.598975","41.780762","1106 e 63rd st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,November,"19","1943",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,July,"2","1943",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,November,"5","1943",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,January,"14","1944",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,October,"29","1943",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,March,"5","1943",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,November,"12","1943",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,April,"21","1944",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,February,"18","1944",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,April,"7","1944",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,February,"4","1944",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1013_East_61ST_Street_@1013_E_61ST_ST@.html,1013_East_61ST_Street_,1013_E_61ST_ST,1013 East 61ST Street ,1013 E 61ST ST,"Chicago, IL","1013 E 61ST ST, Chicago, IL","1", Daily Maroon,January,"7","1944",,"-87.6006277","41.783961","1013 e 61st st, chicago, il 60637, usa"
1554_East_61ST_Street_@1554_E_61ST_ST@.html,1554_East_61ST_Street_,1554_E_61ST_ST,1554 East 61ST Street ,1554 E 61ST ST,"Chicago, IL","1554 E 61ST ST, Chicago, IL","1", Daily Maroon,March,"9","1915",,"-87.5880809","41.7838044","1554 e 61st st, chicago, il 60637, usa"
1404_East_57TH_Street_@1404_E_57TH_ST@.html,1404_East_57TH_Street_,1404_E_57TH_ST,1404 East 57TH Street ,1404 E 57TH ST,"Chicago, IL","1404 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"11","1958",,"-87.5911521","41.7917197","1404 e 57th st, chicago, il 60637, usa"
1503_East_57TH_ST_@1503_E_57TH_ST@.html,1503_East_57TH_ST_,1503_E_57TH_ST,1503 East 57TH ST ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"21","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_ST_@1503_E_57TH_ST@.html,1503_East_57TH_ST_,1503_E_57TH_ST,1503 East 57TH ST ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,June,"4","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1529_E._53RD_ST_@1529_E_53RD_ST@.html,1529_E._53RD_ST_,1529_E_53RD_ST,1529 E. 53RD ST ,1529 E 53RD ST,"Chicago, IL","1529 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"20","1978",,"-87.5879817","41.7994438","1529 e 53rd st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"26","1975",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","2", Daily Maroon,September,"28","1984",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"9","1986",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"2","1986",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"25","1986",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"16","1986",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"4","1986",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
1534_East_55TH_Street_@1534_E_55TH_ST@.html,1534_East_55TH_Street_,1534_E_55TH_ST,1534 East 55TH Street ,1534 E 55TH ST,"Chicago, IL","1534 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"30","1986",,"-87.5884072","41.7955301","1534 e 55th st, chicago, il 60615, usa"
912_East_61ST_ST_@912_E_61ST_ST@.html,912_East_61ST_ST_,912_E_61ST_ST,912 East 61ST ST ,912 E 61ST ST,"Chicago, IL","912 E 61ST ST, Chicago, IL","1", Daily Maroon,October,"13","1978",,"-87.6037386","41.7842203","912 e 61st st, chicago, il 60637, usa"
1511_E._53RD_ST_@1511_E_53RD_ST@.html,1511_E._53RD_ST_,1511_E_53RD_ST,1511 E. 53RD ST ,1511 E 53RD ST,"Chicago, IL","1511 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"13","1978",,"-87.5886044","41.7993789","1511 e 53rd st, chicago, il 60615, usa"
1364_E._52ND_ST_@1364_E_52ND_ST@.html,1364_E._52ND_ST_,1364_E_52ND_ST,1364 E. 52ND ST ,1364 E 52ND ST,"Chicago, IL","1364 E 52ND ST, Chicago, IL","1", Daily Maroon,June,"23","1971",,"-87.5927212","41.8011544","1364 e 52nd st, chicago, il 60615, usa"
1364_E._52ND_ST_@1364_E_52ND_ST@.html,1364_E._52ND_ST_,1364_E_52ND_ST,1364 E. 52ND ST ,1364 E 52ND ST,"Chicago, IL","1364 E 52ND ST, Chicago, IL","1", Daily Maroon,May,"25","1971",,"-87.5927212","41.8011544","1364 e 52nd st, chicago, il 60615, usa"
1364_E._52ND_ST_@1364_E_52ND_ST@.html,1364_E._52ND_ST_,1364_E_52ND_ST,1364 E. 52ND ST ,1364 E 52ND ST,"Chicago, IL","1364 E 52ND ST, Chicago, IL","1", Daily Maroon,May,"28","1971",,"-87.5927212","41.8011544","1364 e 52nd st, chicago, il 60615, usa"
1364_E._52ND_ST_@1364_E_52ND_ST@.html,1364_E._52ND_ST_,1364_E_52ND_ST,1364 E. 52ND ST ,1364 E 52ND ST,"Chicago, IL","1364 E 52ND ST, Chicago, IL","1", Daily Maroon,May,"21","1971",,"-87.5927212","41.8011544","1364 e 52nd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"31","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"17","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"24","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"6","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"3","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"10","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"14","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"31","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"7","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_Street_@1538_E_53RD_ST@.html,1538_East_53RD_Street_,1538_E_53RD_ST,1538 East 53RD Street ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"28","1964",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
114_East_69TH_Street_@114_E_69TH_ST@.html,114_East_69TH_Street_,114_E_69TH_ST,114 East 69TH Street ,114 E 69TH ST,"Chicago, IL","114 E 69TH ST, Chicago, IL","1", Daily Maroon,February,"27","1920",,"-87.6219631","41.7693221","114 e 69th st, chicago, il 60637, usa"
1107_East_63RD_ST_@1107_E_63RD_ST@.html,1107_East_63RD_ST_,1107_E_63RD_ST,1107 East 63RD ST ,1107 E 63RD ST,"Chicago, IL","1107 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"3","1923",,"-87.5986144","41.7801618","1107 e 63rd st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"3","1962",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"19","1965",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","2", Daily Maroon,April,"13","1951",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"7","1933",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"13","1967",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,November,"14","1941",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"7","1941",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"5","1937",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"8","1938",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"3","1966",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,January,"31","1936",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"6","1938",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"13","1964",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"26","1966",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
1174_East_57TH_Street_@1174_E_57TH_ST@.html,1174_East_57TH_Street_,1174_E_57TH_ST,1174 East 57TH Street ,1174 E 57TH ST,"Chicago, IL","1174 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"24","1959",,"-87.5972097","41.7914172","1174 e 57th st, chicago, il 60637, usa"
